,icpsr_id,name,congress,party_status,committee_party_rank,party,state,committee
5481,1204,"Hollings, Ernest F.",100,1,5,Democrat,SC,Appropriations
5482,3101,"Chiles, Lawton M. Jr.",100,1,6,Democrat,FL,Appropriations
5483,4107,"Johnston, J. Bennett Jr.",100,1,7,Democrat,LA,Appropriations
5484,1252,"Burdick, Quentin N.",100,1,8,Democrat,ND,Appropriations
5485,4307,"Leahy, Patrick J.",100,1,9,Democrat,VT,Appropriations
5486,4509,"Sasser, James R.",100,1,10,Democrat,TN,Appropriations
5487,4502,"DeConcini, Dennis",100,1,11,Democrat,AZ,Appropriations
5488,4300,"Bumpers, Dale",100,1,12,Democrat,AR,Appropriations
5489,5103,"Lautenberg, Frank R.",100,1,13,Democrat,NJ,Appropriations
5490,4230,"Harkin, Thomas R.",100,1,14,Democrat,IA,Appropriations
5491,4440,"Mikulski, Barbara A.",100,1,15,Democrat,MD,Appropriations
5492,5054,"Reid, Harry M.",100,1,16,Democrat,NV,Appropriations
5493,1203,"Hatfield, Mark O.",100,2,1,Republican,OR,Appropriations
5494,2109,"Stevens, Theodore F.",100,2,2,Republican,AK,Appropriations
5495,2032,"Weicker, Lowell P. Jr.",100,2,3,Republican,CT,Appropriations
5496,1029,"McClure, James A.",100,2,4,Republican,ID,Appropriations
5497,4303,"Garn, Jake",100,2,5,Republican,UT,Appropriations
5498,4009,"Cochran, Thad",100,2,6,Republican,MS,Appropriations
5499,4242,"Kasten, Robert W. Jr.",100,2,7,Republican,WI,Appropriations
5500,4900,"D'Amato, Alfonse M.",100,2,8,Republican,NY,Appropriations
5501,4910,"Rudman, Warren",100,2,9,Republican,NH,Appropriations
5502,4911,"Specter, Arlen",100,2,10,Republican,PA,Appropriations
5503,4103,"Domenici, Pete V.",100,2,11,Republican,NM,Appropriations
5504,4226,"Grassley, Charles E.",100,2,12,Republican,IA,Appropriations
5505,4909,"Nickles, Don",100,2,13,Republican,OK,Appropriations
5506,4108,"Nunn, Samuel A.",100,1,1,Democrat,GA,Armed Services
5507,8883,"Stennis, John C.",100,1,2,Democrat,MS,Armed Services
5508,4704,"Exon, J. James",100,1,3,Democrat,NE,Armed Services
5509,4709,"Levin, Carl M.",100,1,4,Democrat,MI,Armed Services
5510,0808,"Kennedy, Edward M.",100,1,5,Democrat,MA,Armed Services
5511,5101,"Bingaman, Jeff",100,1,6,Democrat,MT,Armed Services
5512,4902,"Dixon, Alan J.",100,1,7,Democrat,IL,Armed Services
5513,4304,"Glenn, John H. Jr.",100,1,8,Democrat,OH,Armed Services
5514,4423,"Gore, Albert A. Jr.",100,1,9,Democrat,TN,Armed Services
5515,4282,"Wirth, Timothy E.",100,1,10,Democrat,CO,Armed Services
5516,4659,"Shelby, Richard C.",100,1,11,Democrat,AL,Armed Services
5517,4712,"Warner, John W.",100,2,1,Republican,VA,Armed Services
5518,9369,"Thurmond, J. Strom",100,2,2,Republican,SC,Armed Services
5519,4706,"Humphrey, Gordon J.",100,2,3,Republican,NH,Armed Services
5520,4010,"Cohen, William S.",100,2,4,Republican,ME,Armed Services
5521,4447,"Quayle, J. Danforth",100,2,5,Republican,IN,Armed Services
5522,5104,"Wilson, Pete",100,2,6,Republican,CA,Armed Services
5523,4628,"Gramm, W. Phil",100,2,7,Republican,TX,Armed Services
5524,4056,"Symms, Steven D.",100,2,8,Republican,ID,Armed Services
5525,5038,"McCain, John",100,2,9,Republican,AZ,Armed Services
5526,7638,"Proxmire, William",100,1,1,Democrat,WI,"Banking, Housing and Urban Affairs"
5527,2103,"Cranston, Alan",100,1,2,Democrat,CA,"Banking, Housing and Urban Affairs"
5528,1043,"Riegle, Donald W. Jr.",100,1,3,Democrat,MI,"Banking, Housing and Urban Affairs"
5529,3039,"Sarbanes, Paul S.",100,1,4,Democrat,MD,"Banking, Housing and Urban Affairs"
5530,4213,"Dodd, Christopher J.",100,1,5,Democrat,CT,"Banking, Housing and Urban Affairs"
5531,4902,"Dixon, Alan J.",100,1,6,Democrat,IL,"Banking, Housing and Urban Affairs"
5532,4509,"Sasser, James R.",100,1,7,Democrat,TN,"Banking, Housing and Urban Affairs"
5533,5503,"Sanford, Terry",100,1,8,Democrat,NC,"Banking, Housing and Urban Affairs"
5534,4659,"Shelby, Richard C.",100,1,9,Democrat,AL,"Banking, Housing and Urban Affairs"
5535,5502,"Graham, Bob",100,1,10,Democrat,FL,"Banking, Housing and Urban Affairs"
5536,4303,"Garn, Jake",100,2,1,Republican,UT,"Banking, Housing and Urban Affairs"
5537,3050,"Heinz, H. John III",100,2,2,Republican,PA,"Banking, Housing and Urban Affairs"
5538,4002,"Armstrong, William L.",100,2,3,Republican,CO,"Banking, Housing and Urban Affairs"
5539,4900,"D'Amato, Alfonse M.",100,2,4,Republican,NY,"Banking, Housing and Urban Affairs"
5540,5102,"Hecht, Chic",100,2,5,Republican,NV,"Banking, Housing and Urban Affairs"
5541,4628,"Gramm, W. Phil",100,2,6,Republican,TX,"Banking, Housing and Urban Affairs"
5542,5500,"Bond, Christopher S.",100,2,7,Republican,MO,"Banking, Housing and Urban Affairs"
5543,4500,"Chafee, John H.",100,2,8,Republican,RI,"Banking, Housing and Urban Affairs"
5544,4282,"Wirth, Timothy E.",100,4,11,Democrat,CO,"Banking, Housing and Urban Affairs"
5545,5504,"Karnes, David K.",100,5,9,Republican,NE,"Banking, Housing and Urban Affairs"
5546,3101,"Chiles, Lawton M. Jr.",100,1,1,Democrat,FL,Budget
5547,1204,"Hollings, Ernest F.",100,1,2,Democrat,SC,Budget
5548,4107,"Johnston, J. Bennett Jr.",100,1,3,Democrat,LA,Budget
5549,4509,"Sasser, James R.",100,1,4,Democrat,TN,Budget
5550,1043,"Riegle, Donald W. Jr.",100,1,5,Democrat,MI,Budget
5551,4704,"Exon, J. James",100,1,6,Democrat,NE,Budget
5552,5103,"Lautenberg, Frank R.",100,1,7,Democrat,NJ,Budget
5553,4275,"Simon, Paul M.",100,1,8,Democrat,IL,Budget
5554,5503,"Sanford, Terry",100,1,9,Democrat,NC,Budget
5555,4282,"Wirth, Timothy E.",100,1,10,Democrat,CO,Budget
5556,4467,"Fowler, Wyche Jr.",100,1,11,Democrat,GA,Budget
5557,5501,"Conrad, Kent",100,1,12,Democrat,ND,Budget
5558,4213,"Dodd, Christopher J.",100,1,13,Democrat,CT,Budget
5559,4103,"Domenici, Pete V.",100,2,1,Republican,NM,Budget
5560,4002,"Armstrong, William L.",100,2,2,Republican,CO,Budget
5561,4708,"Kassebaum, Nancy Landon",100,2,3,Republican,KS,Budget
5562,4701,"Boschwitz, Rudolf E.",100,2,4,Republican,MN,Budget
5563,4056,"Symms, Steven D.",100,2,5,Republican,ID,Budget
5564,4226,"Grassley, Charles E.",100,2,6,Republican,IA,Budget
5565,4242,"Kasten, Robert W. Jr.",100,2,7,Republican,WI,Budget
5566,4447,"Quayle, J. Danforth",100,2,8,Republican,IN,Budget
5567,4501,"Danforth, John C.",100,2,9,Republican,MO,Budget
5568,4909,"Nickles, Don",100,2,10,Republican,OK,Budget
5569,4910,"Rudman, Warren",100,2,11,Republican,NH,Budget
5570,1204,"Hollings, Ernest F.",100,1,1,Democrat,SC,"Commerce, Science and Transportation"
5571,4812,"Inouye, Daniel K.",100,1,2,Democrat,HI,"Commerce, Science and Transportation"
5572,4302,"Ford, Wendell H.",100,1,3,Democrat,KY,"Commerce, Science and Transportation"
5573,1043,"Riegle, Donald W. Jr.",100,1,4,Democrat,MI,"Commerce, Science and Transportation"
5574,4704,"Exon, J. James",100,1,5,Democrat,NE,"Commerce, Science and Transportation"
5575,4423,"Gore, Albert A. Jr.",100,1,6,Democrat,TN,"Commerce, Science and Transportation"
5576,5302,"Rockefeller, John D. IV",100,1,7,Democrat,WV,"Commerce, Science and Transportation"
5577,660,"Bentsen, Lloyd M. Jr.",100,1,8,Democrat,TX,"Commerce, Science and Transportation"
5578,5300,"Kerry, John F.",100,1,9,Democrat,MA,"Commerce, Science and Transportation"
5579,3056,"Breaux, John B.",100,1,10,Democrat,LA,"Commerce, Science and Transportation"
5580,0700,"Adams, Brock",100,1,11,Democrat,WA,"Commerce, Science and Transportation"
5581,4501,"Danforth, John C.",100,2,1,Republican,MO,"Commerce, Science and Transportation"
5582,2107,"Packwood, Robert W.",100,2,2,Republican,OR,"Commerce, Science and Transportation"
5583,4708,"Kassebaum, Nancy Landon",100,2,3,Republican,KS,"Commerce, Science and Transportation"
5584,4268,"Pressler, Larry L.",100,2,4,Republican,SD,"Commerce, Science and Transportation"
5585,2109,"Stevens, Theodore F.",100,2,5,Republican,AK,"Commerce, Science and Transportation"
5586,4242,"Kasten, Robert W. Jr.",100,2,6,Republican,WI,"Commerce, Science and Transportation"
5587,4456,"Trible, Paul S. Jr.",100,2,7,Republican,VA,"Commerce, Science and Transportation"
5588,5104,"Wilson, Pete",100,2,8,Republican,CA,"Commerce, Science and Transportation"
5589,5038,"McCain, John",100,2,9,Republican,AZ,"Commerce, Science and Transportation"
5590,4107,"Johnston, J. Bennett Jr.",100,1,1,Democrat,LA,Energy and Natural Resources
5591,4300,"Bumpers, Dale",100,1,2,Democrat,AR,Energy and Natural Resources
5592,4302,"Ford, Wendell H.",100,1,3,Democrat,KY,Energy and Natural Resources
5593,4073,"Metzenbaum, Howard M.",100,1,4,Democrat,OH,Energy and Natural Resources
5594,2039,"Melcher, John",100,1,5,Democrat,MT,Energy and Natural Resources
5595,4702,"Bradley, William W.",100,1,6,Democrat,NJ,Energy and Natural Resources
5596,5101,"Bingaman, Jeff",100,1,7,Democrat,MT,Energy and Natural Resources
5597,4282,"Wirth, Timothy E.",100,1,8,Democrat,CO,Energy and Natural Resources
5598,4467,"Fowler, Wyche Jr.",100,1,9,Democrat,GA,Energy and Natural Resources
5599,5501,"Conrad, Kent",100,1,10,Democrat,ND,Energy and Natural Resources
5600,1029,"McClure, James A.",100,2,1,Republican,ID,Energy and Natural Resources
5601,1203,"Hatfield, Mark O.",100,2,2,Republican,OR,Energy and Natural Resources
5602,2032,"Weicker, Lowell P. Jr.",100,2,3,Republican,CT,Energy and Natural Resources
5603,4103,"Domenici, Pete V.",100,2,4,Republican,NM,Energy and Natural Resources
5604,4511,"Wallop, Malcolm",100,2,5,Republican,WY,Energy and Natural Resources
5605,4908,"Murkowski, Frank H.",100,2,6,Republican,AK,Energy and Natural Resources
5606,4909,"Nickles, Don",100,2,7,Republican,OK,Energy and Natural Resources
5607,5102,"Hecht, Chic",100,2,8,Republican,NV,Energy and Natural Resources
5608,5105,"Evans, Daniel J.",100,2,9,Republican,WA,Energy and Natural Resources
5609,1252,"Burdick, Quentin N.",100,1,1,Democrat,ND,Environment and Public Works
5610,4508,"Moynihan, Daniel Patrick",100,1,2,Democrat,NY,Environment and Public Works
5611,4713,"Mitchell, George J.",100,1,3,Democrat,ME,Environment and Public Works
5612,4203,"Baucus, Max S.",100,1,4,Democrat,MT,Environment and Public Works
5613,5103,"Lautenberg, Frank R.",100,1,5,Democrat,NJ,Environment and Public Works
5614,3056,"Breaux, John B.",100,1,6,Democrat,LA,Environment and Public Works
5615,4440,"Mikulski, Barbara A.",100,1,7,Democrat,MD,Environment and Public Works
5616,5054,"Reid, Harry M.",100,1,8,Democrat,NV,Environment and Public Works
5617,5502,"Graham, Bob",100,1,9,Democrat,FL,Environment and Public Works
5618,0562,"Stafford, Robert T.",100,2,1,Republican,VT,Environment and Public Works
5619,4500,"Chafee, John H.",100,2,2,Republican,RI,Environment and Public Works
5620,4710,"Simpson, Alan K.",100,2,3,Republican,WY,Environment and Public Works
5621,4056,"Symms, Steven D.",100,2,4,Republican,ID,Environment and Public Works
5622,4703,"Durenberger, David F.",100,2,5,Republican,MN,Environment and Public Works
5623,4712,"Warner, John W.",100,2,6,Republican,VA,Environment and Public Works
5624,4268,"Pressler, Larry L.",100,2,7,Republican,SD,Environment and Public Works
5625,660,"Bentsen, Lloyd M. Jr.",100,1,1,Democrat,TX,Finance
5626,0605,"Matsunaga, Spark M.",100,1,2,Democrat,HI,Finance
5627,4508,"Moynihan, Daniel Patrick",100,1,3,Democrat,NY,Finance
5628,4203,"Baucus, Max S.",100,1,4,Democrat,MT,Finance
5629,4700,"Boren, David L.",100,1,5,Democrat,OK,Finance
5630,4702,"Bradley, William W.",100,1,6,Democrat,NJ,Finance
5631,4713,"Mitchell, George J.",100,1,7,Democrat,ME,Finance
5632,0791,"Pryor, David H.",100,1,8,Democrat,AR,Finance
5633,1043,"Riegle, Donald W. Jr.",100,1,9,Democrat,MI,Finance
5634,5302,"Rockefeller, John D. IV",100,1,10,Democrat,WV,Finance
5635,4617,"Daschle, Thomas A.",100,1,11,Democrat,SD,Finance
5636,2107,"Packwood, Robert W.",100,2,1,Republican,OR,Finance
5637,0513,"Dole, Robert J.",100,2,2,Republican,KS,Finance
5638,1044,"Roth, William V. Jr.",100,2,3,Republican,DE,Finance
5639,4501,"Danforth, John C.",100,2,4,Republican,MO,Finance
5640,4500,"Chafee, John H.",100,2,5,Republican,RI,Finance
5641,3050,"Heinz, H. John III",100,2,6,Republican,PA,Finance
5642,4511,"Wallop, Malcolm",100,2,7,Republican,WY,Finance
5643,4703,"Durenberger, David F.",100,2,8,Republican,MN,Finance
5644,4002,"Armstrong, William L.",100,2,9,Republican,CO,Finance
5645,0818,"Pell, Claiborne D.",100,1,1,Democrat,RI,Foreign Relations
5646,4101,"Biden, Joseph R. Jr.",100,1,2,Democrat,DE,Foreign Relations
5647,3039,"Sarbanes, Paul S.",100,1,3,Democrat,MD,Foreign Relations
5648,4512,"Zorinsky, Edward",100,1,4,Democrat,NE,Foreign Relations
5649,2103,"Cranston, Alan",100,1,5,Democrat,CA,Foreign Relations
5650,4213,"Dodd, Christopher J.",100,1,6,Democrat,CT,Foreign Relations
5651,5300,"Kerry, John F.",100,1,7,Democrat,MA,Foreign Relations
5652,4275,"Simon, Paul M.",100,1,8,Democrat,IL,Foreign Relations
5653,5503,"Sanford, Terry",100,1,9,Democrat,NC,Foreign Relations
5654,0700,"Adams, Brock",100,1,10,Democrat,WA,Foreign Relations
5655,4508,"Moynihan, Daniel Patrick",100,1,11,Democrat,NY,Foreign Relations
5656,4506,"Lugar, Richard G.",100,2,1,Republican,IN,Foreign Relations
5657,4105,"Helms, Jesse A.",100,2,2,Republican,NC,Foreign Relations
5658,4708,"Kassebaum, Nancy Landon",100,2,3,Republican,KS,Foreign Relations
5659,4701,"Boschwitz, Rudolf E.",100,2,4,Republican,MN,Foreign Relations
5660,4268,"Pressler, Larry L.",100,2,5,Republican,SD,Foreign Relations
5661,4908,"Murkowski, Frank H.",100,2,6,Republican,AK,Foreign Relations
5662,4456,"Trible, Paul S. Jr.",100,2,7,Republican,VA,Foreign Relations
5663,5105,"Evans, Daniel J.",100,2,8,Republican,WA,Foreign Relations
5664,5301,"McConnell, Mitch",100,2,9,Republican,KY,Foreign Relations
5665,4304,"Glenn, John H. Jr.",100,1,1,Democrat,OH,Governmental Affairs
5666,3101,"Chiles, Lawton M. Jr.",100,1,2,Democrat,FL,Governmental Affairs
5667,4108,"Nunn, Samuel A.",100,1,3,Democrat,GA,Governmental Affairs
5668,4709,"Levin, Carl M.",100,1,4,Democrat,MI,Governmental Affairs
5669,4509,"Sasser, James R.",100,1,5,Democrat,TN,Governmental Affairs
5670,0791,"Pryor, David H.",100,1,6,Democrat,AR,Governmental Affairs
5671,4713,"Mitchell, George J.",100,1,7,Democrat,ME,Governmental Affairs
5672,5101,"Bingaman, Jeff",100,1,8,Democrat,MT,Governmental Affairs
5673,1044,"Roth, William V. Jr.",100,2,1,Republican,DE,Governmental Affairs
5674,2109,"Stevens, Theodore F.",100,2,2,Republican,AK,Governmental Affairs
5675,4010,"Cohen, William S.",100,2,3,Republican,ME,Governmental Affairs
5676,4910,"Rudman, Warren",100,2,4,Republican,NH,Governmental Affairs
5677,3050,"Heinz, H. John III",100,2,5,Republican,PA,Governmental Affairs
5678,4703,"Durenberger, David F.",100,2,6,Republican,MN,Governmental Affairs
5679,4456,"Trible, Paul S. Jr.",100,7,1,Republican,VA,Governmental Affairs
5680,4101,"Biden, Joseph R. Jr.",100,1,1,Democrat,DE,Judiciary
5681,0808,"Kennedy, Edward M.",100,1,2,Democrat,MA,Judiciary
5682,1366,"Byrd, Robert C.",100,1,3,Democrat,WV,Judiciary
5683,4073,"Metzenbaum, Howard M.",100,1,4,Democrat,OH,Judiciary
5684,4502,"DeConcini, Dennis",100,1,5,Democrat,AZ,Judiciary
5685,4307,"Leahy, Patrick J.",100,1,6,Democrat,VT,Judiciary
5686,4705,"Heflin, Howell T.",100,1,7,Democrat,AL,Judiciary
5687,4275,"Simon, Paul M.",100,1,8,Democrat,IL,Judiciary
5688,9369,"Thurmond, J. Strom",100,2,1,Republican,SC,Judiciary
5689,4503,"Hatch, Orrin G.",100,2,2,Republican,UT,Judiciary
5690,4710,"Simpson, Alan K.",100,2,3,Republican,WY,Judiciary
5691,4226,"Grassley, Charles E.",100,2,4,Republican,IA,Judiciary
5692,4911,"Specter, Arlen",100,2,5,Republican,PA,Judiciary
5693,4706,"Humphrey, Gordon J.",100,2,6,Republican,NH,Judiciary
5694,0808,"Kennedy, Edward M.",100,1,1,Democrat,MA,Labor and Human Resources
5695,0818,"Pell, Claiborne D.",100,1,2,Democrat,RI,Labor and Human Resources
5696,4073,"Metzenbaum, Howard M.",100,1,3,Democrat,OH,Labor and Human Resources
5697,0605,"Matsunaga, Spark M.",100,1,4,Democrat,HI,Labor and Human Resources
5698,4213,"Dodd, Christopher J.",100,1,5,Democrat,CT,Labor and Human Resources
5699,4275,"Simon, Paul M.",100,1,6,Democrat,IL,Labor and Human Resources
5700,4230,"Harkin, Thomas R.",100,1,7,Democrat,IA,Labor and Human Resources
5701,0700,"Adams, Brock",100,1,8,Democrat,WA,Labor and Human Resources
5702,4440,"Mikulski, Barbara A.",100,1,9,Democrat,MD,Labor and Human Resources
5703,4503,"Hatch, Orrin G.",100,2,1,Republican,UT,Labor and Human Resources
5704,0562,"Stafford, Robert T.",100,2,2,Republican,VT,Labor and Human Resources
5705,4447,"Quayle, J. Danforth",100,2,3,Republican,IN,Labor and Human Resources
5706,9369,"Thurmond, J. Strom",100,2,4,Republican,SC,Labor and Human Resources
5707,2032,"Weicker, Lowell P. Jr.",100,2,5,Republican,CT,Labor and Human Resources
5708,4009,"Cochran, Thad",100,2,6,Republican,MS,Labor and Human Resources
5709,4706,"Humphrey, Gordon J.",100,2,7,Republican,NH,Labor and Human Resources
5710,4302,"Ford, Wendell H.",100,1,1,Democrat,KY,Rules and Administration
5711,0818,"Pell, Claiborne D.",100,1,2,Democrat,RI,Rules and Administration
5712,1366,"Byrd, Robert C.",100,1,3,Democrat,WV,Rules and Administration
5713,4812,"Inouye, Daniel K.",100,1,4,Democrat,HI,Rules and Administration
5714,4502,"DeConcini, Dennis",100,1,5,Democrat,AZ,Rules and Administration
5715,4423,"Gore, Albert A. Jr.",100,1,6,Democrat,TN,Rules and Administration
5716,4508,"Moynihan, Daniel Patrick",100,1,7,Democrat,NY,Rules and Administration
5717,4213,"Dodd, Christopher J.",100,1,8,Democrat,CT,Rules and Administration
5718,0700,"Adams, Brock",100,1,9,Democrat,WA,Rules and Administration
5719,2109,"Stevens, Theodore F.",100,2,1,Republican,AK,Rules and Administration
5720,1203,"Hatfield, Mark O.",100,2,2,Republican,OR,Rules and Administration
5721,1029,"McClure, James A.",100,2,3,Republican,ID,Rules and Administration
5722,4105,"Helms, Jesse A.",100,2,4,Republican,NC,Rules and Administration
5723,4712,"Warner, John W.",100,2,5,Republican,VA,Rules and Administration
5724,0513,"Dole, Robert J.",100,2,6,Republican,KS,Rules and Administration
5725,4303,"Garn, Jake",100,2,7,Republican,UT,Rules and Administration
5726,4300,"Bumpers, Dale",100,1,1,Democrat,AR,Small Business
5727,4108,"Nunn, Samuel A.",100,1,2,Democrat,GA,Small Business
5728,4509,"Sasser, James R.",100,1,3,Democrat,TN,Small Business
5729,4203,"Baucus, Max S.",100,1,4,Democrat,MT,Small Business
5730,4709,"Levin, Carl M.",100,1,5,Democrat,MI,Small Business
5731,4902,"Dixon, Alan J.",100,1,6,Democrat,IL,Small Business
5732,4700,"Boren, David L.",100,1,7,Democrat,OK,Small Business
5733,4230,"Harkin, Thomas R.",100,1,8,Democrat,IA,Small Business
5734,5300,"Kerry, John F.",100,1,9,Democrat,MA,Small Business
5735,4440,"Mikulski, Barbara A.",100,1,10,Democrat,MD,Small Business
5736,2032,"Weicker, Lowell P. Jr.",100,2,1,Republican,CT,Small Business
5737,4701,"Boschwitz, Rudolf E.",100,2,2,Republican,MN,Small Business
5738,4910,"Rudman, Warren",100,2,3,Republican,NH,Small Business
5739,4900,"D'Amato, Alfonse M.",100,2,4,Republican,NY,Small Business
5740,4242,"Kasten, Robert W. Jr.",100,2,5,Republican,WI,Small Business
5741,4268,"Pressler, Larry L.",100,2,6,Republican,SD,Small Business
5742,4511,"Wallop, Malcolm",100,2,7,Republican,WY,Small Business
5743,5500,"Bond, Christopher S.",100,2,8,Republican,MO,Small Business
5744,5504,"Karnes, David K.",100,5,9,Republican,NE,Small Business
5745,2103,"Cranston, Alan",100,1,1,Democrat,CA,Veterans Affairs
5746,0605,"Matsunaga, Spark M.",100,1,2,Democrat,HI,Veterans Affairs
5747,4502,"DeConcini, Dennis",100,1,3,Democrat,AZ,Veterans Affairs
5748,4713,"Mitchell, George J.",100,1,4,Democrat,ME,Veterans Affairs
5749,5302,"Rockefeller, John D. IV",100,1,5,Democrat,WV,Veterans Affairs
5750,5502,"Graham, Bob",100,1,6,Democrat,FL,Veterans Affairs
5751,4908,"Murkowski, Frank H.",100,2,1,Republican,AK,Veterans Affairs
5752,4710,"Simpson, Alan K.",100,2,2,Republican,WY,Veterans Affairs
5753,9369,"Thurmond, J. Strom",100,2,3,Republican,SC,Veterans Affairs
5754,0562,"Stafford, Robert T.",100,2,4,Republican,VT,Veterans Affairs
5755,4911,"Specter, Arlen",100,2,5,Republican,PA,Veterans Affairs
5756,1366,"Byrd, Robert C.",100,1,1,Democrat,WV,
5757,2103,"Cranston, Alan",100,1,2,Democrat,CA,
5758,0513,"Dole, Robert J.",100,2,1,Republican,KS,
5759,4710,"Simpson, Alan K.",100,2,2,Republican,WY,
5760,4307,"Leahy, Patrick J.",101,1,1,Democrat,VT,"Agriculture, Nutrition, and Forestry"
5761,0791,"Pryor, David H.",101,1,2,Democrat,AR,"Agriculture, Nutrition, and Forestry"
5762,4700,"Boren, David L.",101,1,3,Democrat,OK,"Agriculture, Nutrition, and Forestry"
5763,4705,"Heflin, Howell T.",101,1,4,Democrat,AL,"Agriculture, Nutrition, and Forestry"
5764,4230,"Harkin, Thomas R.",101,1,5,Democrat,IA,"Agriculture, Nutrition, and Forestry"
5765,5501,"Conrad, Kent",101,1,6,Democrat,ND,"Agriculture, Nutrition, and Forestry"
5766,4467,"Fowler, Wyche Jr.",101,1,7,Democrat,GA,"Agriculture, Nutrition, and Forestry"
5767,4617,"Daschle, Thomas A.",101,1,8,Democrat,SD,"Agriculture, Nutrition, and Forestry"
5768,4203,"Baucus, Max S.",101,1,9,Democrat,MT,"Agriculture, Nutrition, and Forestry"
5769,5703,"Kerrey, Bob",101,1,10,Democrat,NE,"Agriculture, Nutrition, and Forestry"
5770,4506,"Lugar, Richard G.",101,2,1,Republican,IN,"Agriculture, Nutrition, and Forestry"
5771,0513,"Dole, Robert J.",101,2,2,Republican,KS,"Agriculture, Nutrition, and Forestry"
5772,4105,"Helms, Jesse A.",101,2,3,Republican,NC,"Agriculture, Nutrition, and Forestry"
5773,4009,"Cochran, Thad",101,2,4,Republican,MS,"Agriculture, Nutrition, and Forestry"
5774,4701,"Boschwitz, Rudolf E.",101,2,5,Republican,MN,"Agriculture, Nutrition, and Forestry"
5775,5301,"McConnell, Mitch",101,2,6,Republican,KY,"Agriculture, Nutrition, and Forestry"
5776,5500,"Bond, Christopher S.",101,2,7,Republican,MO,"Agriculture, Nutrition, and Forestry"
5777,5104,"Wilson, Pete",101,2,8,Republican,CA,"Agriculture, Nutrition, and Forestry"
5778,4905,"Gorton, Slade",101,2,9,Republican,WA,"Agriculture, Nutrition, and Forestry"
5779,1366,"Byrd, Robert C.",101,1,1,Democrat,WV,Appropriations
5780,4812,"Inouye, Daniel K.",101,1,2,Democrat,HI,Appropriations
5781,1204,"Hollings, Ernest F.",101,1,3,Democrat,SC,Appropriations
5782,4107,"Johnston, J. Bennett Jr.",101,1,4,Democrat,LA,Appropriations
5783,1252,"Burdick, Quentin N.",101,1,5,Democrat,ND,Appropriations
5784,4307,"Leahy, Patrick J.",101,1,6,Democrat,VT,Appropriations
5785,4509,"Sasser, James R.",101,1,7,Democrat,TN,Appropriations
5786,4502,"DeConcini, Dennis",101,1,8,Democrat,AZ,Appropriations
5787,4300,"Bumpers, Dale",101,1,9,Democrat,AR,Appropriations
5788,5103,"Lautenberg, Frank R.",101,1,10,Democrat,NJ,Appropriations
5789,4230,"Harkin, Thomas R.",101,1,11,Democrat,IA,Appropriations
5790,4440,"Mikulski, Barbara A.",101,1,12,Democrat,MD,Appropriations
5791,5054,"Reid, Harry M.",101,1,13,Democrat,NV,Appropriations
5792,0700,"Adams, Brock",101,1,14,Democrat,WA,Appropriations
5793,4467,"Fowler, Wyche Jr.",101,1,15,Democrat,GA,Appropriations
5794,5703,"Kerrey, Bob",101,1,16,Democrat,NE,Appropriations
5795,1203,"Hatfield, Mark O.",101,2,1,Republican,OR,Appropriations
5796,2109,"Stevens, Theodore F.",101,2,2,Republican,AK,Appropriations
5797,1029,"McClure, James A.",101,2,3,Republican,ID,Appropriations
5798,4303,"Garn, Jake",101,2,4,Republican,UT,Appropriations
5799,4009,"Cochran, Thad",101,2,5,Republican,MS,Appropriations
5800,4242,"Kasten, Robert W. Jr.",101,2,6,Republican,WI,Appropriations
5801,4900,"D'Amato, Alfonse M.",101,2,7,Republican,NY,Appropriations
5802,4910,"Rudman, Warren",101,2,8,Republican,NH,Appropriations
5803,4911,"Specter, Arlen",101,2,9,Republican,PA,Appropriations
5804,4103,"Domenici, Pete V.",101,2,10,Republican,NM,Appropriations
5805,4226,"Grassley, Charles E.",101,2,11,Republican,IA,Appropriations
5806,4909,"Nickles, Don",101,2,12,Republican,OK,Appropriations
5807,4628,"Gramm, W. Phil",101,2,13,Republican,TX,Appropriations
5808,4108,"Nunn, Samuel A.",101,1,1,Democrat,GA,Armed Services
5809,4704,"Exon, J. James",101,1,2,Democrat,NE,Armed Services
5810,4709,"Levin, Carl M.",101,1,3,Democrat,MI,Armed Services
5811,0808,"Kennedy, Edward M.",101,1,4,Democrat,MA,Armed Services
5812,5101,"Bingaman, Jeff",101,1,5,Democrat,NM,Armed Services
5813,4902,"Dixon, Alan J.",101,1,6,Democrat,IL,Armed Services
5814,4304,"Glenn, John H. Jr.",101,1,7,Democrat,OH,Armed Services
5815,4423,"Gore, Albert A. Jr.",101,1,8,Democrat,TN,Armed Services
5816,4282,"Wirth, Timothy E.",101,1,9,Democrat,CO,Armed Services
5817,4659,"Shelby, Richard C.",101,1,10,Democrat,AL,Armed Services
5818,1366,"Byrd, Robert C.",101,1,11,Democrat,WV,Armed Services
5819,4712,"Warner, John W.",101,2,1,Republican,VA,Armed Services
5820,9369,"Thurmond, J. Strom",101,2,2,Republican,SC,Armed Services
5821,4010,"Cohen, William S.",101,2,3,Republican,ME,Armed Services
5822,5104,"Wilson, Pete",101,2,4,Republican,CA,Armed Services
5823,5038,"McCain, John",101,2,5,Republican,AZ,Armed Services
5824,4511,"Wallop, Malcolm",101,2,6,Republican,WY,Armed Services
5825,4905,"Gorton, Slade",101,2,7,Republican,WA,Armed Services
5826,4031,"Lott, Trent",101,2,8,Republican,MS,Armed Services
